ALIGNMENT,BIRTHPLACE,CITIZENSHIP,CODENAME,City,DETAILED FILE,DURABILITY,EDUCATION,ENERGY,EXPERIENCE,EYECOLOR,FAVORITE HANGOUTS,FIGHTING,GENDER,HAIRCOLOR,HEIGHT,IDENTIFIES AS,INTELLIGENCE,Latitude,Longitude,POWERS URL,PROFILE PIC,REAL NAME,RELATIONSHIP STATUS,SPEED,STRENGTH,State,TARGET,WEIGHT,Zip Code,_id
Good,"San Diego, California",American,Mockingbird,San Diego,https://marvel.fandom.com/wiki/Barbara_Morse_(Earth-616),2,Ph.D. in biology from Georgia Institute of Technology.,1,Adventurer; S.H.I.E.L.D. agent;  counter-terrorist agent; private investigator; government operative; biologist,Blue,"Pym Laboratories, Cresskill, New Jersey;formerly New York City, New York;The Mount, Nevada;Avengers Mansion, Manhattan, New York City, New York;Avengers Compound, Los Angeles, California;Ashley Crawford's apartment, Milwaukee, Wisconsin ;Georgia Institute of Technology",6,Female,Blond,69,Heterosexual,3,32.7174202,-117.16277279999998,https://marvel.fandom.com/wiki/Barbara_Morse_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/77/Mockingbird_Vol_1_3_Torque_Variant_Textless.jpg/revision/latest/scale-to-width-down/324?cb=20160219080522,"Dr. Barbara ""Bobbi"" Morse",Divorced,2,2,CA,Barbara Morse,135,92101,"{'$oid': '60ba7853eb3d706d33244caa'}"
Good,"Chicago, Illinois",American,Tigra,Chicago,https://marvel.fandom.com/wiki/Greer_Grant_(Earth-616),4,Bachelor of science degree,1, Laboratory assistant; model; adventurer; NYC police officer; private investigator,Green,"New York City, New York",4,Female,Black,70,Heterosexual,3,41.87556160000001,-87.6244212,https://marvel.fandom.com/wiki/Greer_Grant_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/a6/Amazing_Spider-Man_Vol_5_17_ComicXposure_Exclusive_Virgin_Variant.jpg/revision/latest/scale-to-width-down/327?cb=20190331025642,Greer Grant Nelson,Widowed,3,4,IL,Greer Grant,180,60605,"{'$oid': '60ba7853eb3d706d33244cab'}"
Neutral,"Queens, New York",American,Sandman,Portland,https://marvel.fandom.com/wiki/William_Baker_(Earth-616),6,High school dropout,1,Adventurer; bounty hunter; professional criminal;  mercenary,Brown,Mobile,4,Male,Brown,73,Heterosexual,2,14.399470499999998,120.97667959999998,https://marvel.fandom.com/wiki/William_Baker_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/3/3c/William_Baker_%28Earth-616%29_from_Peter_Parker_The_Spectacular_Spider-Man_Vol_1_309_001.jpg/revision/latest/scale-to-width-down/350?cb=20180919005403,William Baker,Single,2,6,ME,William Baker,100,4102,"{'$oid': '60ba7853eb3d706d33244cad'}"
Good,"Richmond, Virginia",American,Sharon Carter,Richmond,https://marvel.fandom.com/wiki/Sharon_Carter_(Earth-616),2,S.H.I.E.L.D. training; PhD in Metaphysical Psychology,1,Special Field Officer of S.H.I.E.L.D.;  head of S.H.I.E.L.D.; mercenary,Blue,"New York City, New York",4,Female,Blond,68,Heterosexual,3,37.53850870000001,-77.43428,https://marvel.fandom.com/wiki/Sharon_Carter_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/69/Sharon_Carter_%28Earth-616%29_from_Captain_America_Vol_9_23_001.jpg/revision/latest/scale-to-width-down/325?cb=20210327180547,Sharon Carter,Single,2,2,VA,Sharon Carter,135,23219,"{'$oid': '60ba7853eb3d706d33244cae'}"
Bad,"Flushing, Queens, New York City, New York",American,Black Cat,Flushing,https://marvel.fandom.com/wiki/Felicia_Hardy_(Earth-616),2,"College graduate , trained by various experts in burglary, gymnastics, judo, karate, electronics and security systems",4,"Adventurer; cat burglar; thief; private investigator; bounty hunter; founder of Cat's Eye Investigations;  crime lord; criminal.",MultiColored,"Manhattan, New York City, New York",3,Female,Blond,70,Heterosexual,2,40.7654301,-73.8174291,https://marvel.fandom.com/wiki/Felicia_Hardy_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/0/04/Black_Cat_Vol_1_3_Bring_on_the_Bad_Guys_Unknown_Comic_Books_Exclusive_Virgin_Variant.jpg/revision/latest/scale-to-width-down/329?cb=20190808090414,Felicia Sara Hardy,Single,5,6,NY,Felicia Hardy,120,11354,"{'$oid': '60ba7853eb3d706d33244caf'}"
Neutral,"Berkeley, California",American,Juggernaut,Berkeley,https://marvel.fandom.com/wiki/Cain_Marko_(Earth-616),7,Homeschooled,1,Adventurer; ;  professional criminal; mercenary; soldier,Blue,New York City New York,4,Male,Red,113,Heterosexual,2,37.8708393,-122.272863,https://marvel.fandom.com/wiki/Cain_Marko_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/2/2d/X-Men_Black_-_Juggernaut_Vol_1_1_Virgin_Variant.jpg/revision/latest/scale-to-width-down/323?cb=20181015174000,Cain Marko,Single,2,7,CA,Cain Marko,1900,94704,"{'$oid': '60ba7853eb3d706d33244cb0'}"
Good,"New Orleans, Louisiana",American,Spectrum,New Orleans,https://marvel.fandom.com/wiki/Monica_Rambeau_(Earth-616),4,College and Police Academy graduate,6,Adventurer; charter fishing operator;  shipping company executive; cargo ship captain; harbor patrol officer ,Brown,Taa II,4,Female,Black,70,Heterosexual,3,29.949932300000004,-90.0701156,https://marvel.fandom.com/wiki/Monica_Rambeau_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/9/9f/Marvel%27s_Voices_Legacy_Vol_1_1_Souza_Variant_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20210205083325,Monica Rambeau,Single,6,2,LA,Monica Rambeau,130,70130,"{'$oid': '60ba7853eb3d706d33244cb1'}"
Good,"Chicago, Illinois",American,Maria Hill,Chicago,https://marvel.fandom.com/wiki/Maria_Hill_(Earth-616),2,United States Military Academy,1, director of S.H.I.E.L.D.; marine,Brown,"New York City, New York",4,Female,Black,70,Heterosexual,4,41.87556160000001,-87.6244212,https://marvel.fandom.com/wiki/Maria_Hill_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/4/4b/Maria_Hill_%28Earth-616%29_from_Avengers_World_Vol_1_14_001.png/revision/latest/scale-to-width-down/296?cb=20150220062849,Maria Hill,Single,2,2,IL,Maria Hill,135,60605,"{'$oid': '60ba7853eb3d706d33244cb2'}"
Good,"Los Angeles, California",American,Moondragon,Los Angeles,https://marvel.fandom.com/wiki/Heather_Douglas_(Earth-616),3,Homeschooled,5,Adventurer; philosopher; priestess; scientist and warrior;  ruler of the Ba-Bani; engineer and saleswoman for Vaughn Security Systems,Blue,The starship Sensia,4,Female,Bald,75,Bisexual,4,34.0536909,-118.242766,https://marvel.fandom.com/wiki/Heather_Douglas_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/62/Heather_Douglas_%28Earth-616%29_and_Heather_Douglas_%28Earth-18897%29_from_Guardians_of_the_Galaxy_Vol_6_5_001.jpg/revision/latest/scale-to-width-down/274?cb=20200813235726,Heather Douglas,Single,3,3,CA,Heather Douglas,150,90012,"{'$oid': '60ba7853eb3d706d33244cb3'}"
Bad,"Yonkers, New York",American,Virus,Yonkers,https://marvel.fandom.com/wiki/MacDonald_Gargan_(Earth-616),5,High school graduate,1,"Advance agent for Alchemax; enforcer for Black Cat's gang;  adventurer; field agent for the U.S. government; professional criminal; assassin; mercenary; private detective",Brown,"Alchemax Tower, Manhattan, New York City, New York",2,Male,Bald,74,Heterosexual,2,40.9312099,-73.8987469,https://marvel.fandom.com/wiki/MacDonald_Gargan_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/9/9d/Venom_Vol_4_25_Greg_Horn_Art_Iron_Lion_Exclusive_Variant_B.jpg/revision/latest/scale-to-width-down/323?cb=20210505094820,"MacDonald ""Mac"" Gargan",Single,3,5,NY,MacDonald Gargan,220,10701,"{'$oid': '60ba7853eb3d706d33244cb6'}"
Neutral,"Newark, New Jersey",American,Death Rider,Newark,https://marvel.fandom.com/wiki/Daniel_Ketch_(Earth-616),5,High school graduate,3,Messenger; vigilante,Green,"Mephisto's Realm",2,Male,Brown,70,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Daniel_Ketch_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/6d/Daniel_Ketch_%28Earth-616%29_from_Ghost_Rider_Vol_9_4_001.jpg/revision/latest/scale-to-width-down/325?cb=20200130214100,"Daniel 'Danny' Ketch",Single,5,4,NJ,Daniel Ketch,180,7102,"{'$oid': '60ba7853eb3d706d33244cb7'}"
Good,"Springdale, Connecticut",American,Speedball,Stamford,https://marvel.fandom.com/wiki/Robert_Baldwin_(Earth-616),5,High school,6,Adventurer;  Government operative; student; television star; television show intern; engineering intern; lab worker,Blue,"New Salem, Colorado",3,Male,Blond,70,Heterosexual,2,41.0890131,-73.51777729999998,https://marvel.fandom.com/wiki/Robert_Baldwin_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/8/81/Robert_Baldwin_%28Earth-616%29_from_New_Warriors_Vol_5_10.jpg/revision/latest/scale-to-width-down/243?cb=20210226191327,"Robert ""Robbie"" Baldwin",Single,3,2,CT,Robert Baldwin,170,6907,"{'$oid': '60ba7853eb3d706d33244cb9'}"
Good,"Saugerties, New York",American,Justice,Saugerties,https://marvel.fandom.com/wiki/Vance_Astrovik_(Earth-616),5,Columbia University,5,Adventurer;  Initiative counselor,Hazel,"New Salem, Colorado",3,Male,Brown,70,Heterosexual,3,42.0775906,-73.95291259999998,https://marvel.fandom.com/wiki/Vance_Astrovik_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Vance_Astrovik_%28Earth-616%29_from_New_Warriors_Vol_5_12_001.jpg/revision/latest/scale-to-width-down/343?cb=20180401201836,Vance Astrovik,Single,3,2,NY,Vance Astrovik,180,12477,"{'$oid': '60ba7853eb3d706d33244cba'}"
Good,"Fond du Lac, Wisconsin",American,Quasar,Fond Du Lac,https://marvel.fandom.com/wiki/Wendell_Vaughn_(Earth-616),6,"College graduate, S.H.I.E.L.D. Academy graduate",6,Adventurer; Protector of the Universe; security chief; S.H.I.E.L.D. special agent; U.S. Army lieutenant,Blue,"New York City, New York",3,Male,Blond,70,Heterosexual,3,43.7748763,-88.4458033,https://marvel.fandom.com/wiki/Wendell_Vaughn_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/d/d0/Annihilation_Nova_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/336?cb=20070530071226,Wendell Elvis Vaughn,Single,7,4,WI,Wendell Vaughn,180,54935,"{'$oid': '60ba7853eb3d706d33244cbb'}"
Neutral,"Newark, New Jersey",American,Chili Storm,Newark,https://marvel.fandom.com/wiki/Chili_Storm_(Earth-616),2,Homeschooled,1,Model,Green,"New York City, New York",3,Female,Red,67,Homosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Chili_Storm_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/50/Models%2C_Inc._Vol_1_2_page_00_Chili_Storm_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/323?cb=20100829193507,Chili Storm,Single,2,2,NJ,Chili Storm,145,7102,"{'$oid': '60ba7853eb3d706d33244cbc'}"
Bad,"Queens, New York City, New York",American,Bullseye,Flushing,https://marvel.fandom.com/wiki/Bullseye_(Lester)_(Earth-616),3,"Unrevealed, though unlikely beyond high school",1,Adventurer; Government agent/prisoner; paid assassin; soldier; mercenary; extortionist; thief; baseball pitcher,Blue,"New York City, New York",5,Male,Blond,72,Heterosexual,2,40.74982429999999,-73.7976337,https://marvel.fandom.com/wiki/Bullseye_(Lester)_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/8/86/Bullseye_Vol_1_1_Checchetto_Connecting_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161122175655,Lester ,Single,2,2,NY,Bullseye ,175,11358,"{'$oid': '60ba7853eb3d706d33244cbe'}"
Good,"Newark, New Jersey",American,Rescue,Newark,https://marvel.fandom.com/wiki/Virginia_Potts_(Earth-616),7,Business administration,5,Executive;  secretary and personal assistant; superhero ,Green,"New York City, New York",2,Female,Red,64,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Virginia_Potts_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/4/42/2020_Rescue_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/322?cb=20200114213133,"Virginia ""Pepper"" Potts",Divorced,7,7,NJ,Virginia Potts,110,7102,"{'$oid': '60ba7853eb3d706d33244cbf'}"
Good,"Tulsa, Oklahoma",American,Doc Sasquatch,Tulsa,https://marvel.fandom.com/wiki/Leonard_Samson_(Earth-616),6,"PhD in psychology, M.D., extensively self-taught in engineering.",1,Psychologist; psychiatrist; teacher; adventurer;  special consultant to Gamma Base,Brown,"New York City, New York",4,Male,Green,78,Heterosexual,3,36.1556805,-95.9929113,https://marvel.fandom.com/wiki/Leonard_Samson_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/8/8d/Leonard_Samson_%28Earth-616%29_from_Immortal_Hulk_Vol_1_46_cover_001.jpg/revision/latest/scale-to-width-down/325?cb=20210515023058,Dr. Leonard Samson ,Single,3,7,OK,Leonard Samson,380,74103,"{'$oid': '60ba7853eb3d706d33244cc0'}"
Good,"Shoshoni, Wyoming",American,Songbird,Shoshoni,https://marvel.fandom.com/wiki/Melissa_Gold_(Earth-616),6,High school drop-out,4,Adventurer;  agent; professional criminal; mercenary; wrestler; aspiring singer,Green,"formerly Avenger Base Two, Savage Land; Avengers Island; The Raft; Thunderbolts' Mountain, Roxxon Company HQ, New Jersey",4,Female,Blond,65,Heterosexual,2,43.235564200000006,-108.1105154,https://marvel.fandom.com/wiki/Melissa_Gold_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/5e/New_Avengers_Vol_4_13_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160609012440,Melissa Joan Gold,Single,3,2,WY,Melissa Gold,145,82649,"{'$oid': '60ba7853eb3d706d33244cc1'}"
Good,"Newark, New Jersey",American,Misty Knight,Newark,https://marvel.fandom.com/wiki/Mercedes_Knight_(Earth-616),2,Metro College,3,Bail enforcement officer;  private investigator; mercenary; bodyguard; police detective,Brown,"Knightwing Restorations Inc. Office, New York City, New York",6,Female,Black,69,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Mercedes_Knight_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/0/0a/Captain_America_Sam_Wilson_Vol_1_16_Textless.jpg/revision/latest/scale-to-width-down/324?cb=20160920191244,"Mercedes ""Misty"" Knight",Single,2,3,NJ,Mercedes Knight,136,7102,"{'$oid': '60ba7853eb3d706d33244cc2'}"
Neutral,"Coral Gables, Florida",American,Lizard,Miami,https://marvel.fandom.com/wiki/Curtis_Connors_(Earth-616),5,"Medical school graduate, later earned twin doctorates in herpetology and biochemistry ",1,College professor; herpetologist; leader researcher in bio-genetics; army surgeon,Red,"Empire State University, New York, New York",2,Male,Bald,71,Heterosexual,5,25.72149,-80.2683838,https://marvel.fandom.com/wiki/Curtis_Connors_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/6a/Curtis_Connors_%28Earth-616%29_from_Amazing_Spider-Man_Vol_5_1_001.jpg/revision/latest/scale-to-width-down/325?cb=20200711025956,"Dr. Curtis ""Curt"" Connors",Married,3,4,FL,Curtis Connors,175,33146,"{'$oid': '60ba7853eb3d706d33244cc3'}"
Bad,"Staten Island, New York",American,Vulture,Staten Island,https://marvel.fandom.com/wiki/Adrian_Toomes_(Earth-616),5,MS in electrical engineering,1,Professional criminal;  electrical engineer; inventor; businessman,Hazel,"New York City, New York",2,Male,Bald,71,Heterosexual,5,40.5834557,-74.14960479999998,https://marvel.fandom.com/wiki/Adrian_Toomes_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/73/Adrian_Toomes_%28Earth-616%29_from_Peter_Parker_The_Spectacular_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/325?cb=20170925212425,Adrian Toomes,Widowed,3,3,NY,Adrian Toomes,175,10314,"{'$oid': '60ba7853eb3d706d33244cc4'}"
Neutral,"Newark, New Jersey",American,The Sentry,Newark,https://marvel.fandom.com/wiki/Robert_Reynolds_(Earth-616),6,High school diploma,5,Adventurer,Blue,Negative Zone,2,Male,Blond,72,Heterosexual,5,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Robert_Reynolds_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/60/Sentry_Vol_3_1_Textless.jpg/revision/latest/scale-to-width-down/326?cb=20180320215750,"Robert ""Bob"" Reynolds",Widowed,7,7,NJ,Robert Reynolds,194,7102,"{'$oid': '60ba7853eb3d706d33244cc6'}"
Good,"Rawhide, Texas",American,Rawhide Kid,Grand Prairie,https://marvel.fandom.com/wiki/Jonathan_Clay_(Earth-616),3,Homeschooled,1,Outlaw; vigilante,Blue,"New York City, New York",4,Male,Red,63,Homosexual,3,32.783027600000004,-96.9693642,https://marvel.fandom.com/wiki/Jonathan_Clay_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/e/ec/Rawhide_Kid_Vol_4_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160128192401,Jonathan Clay,Single,3,3,TX,Jonathan Clay,125,75050,"{'$oid': '60ba7853eb3d706d33244cc7'}"
Good,Savage Land,American,Zabu,Savage,https://marvel.fandom.com/wiki/Zabu_(Earth-616),3,Homeschooled,1,Pet; adventurer,Green,Savage Land,3,Male,Orange,48,Heterosexual,1,39.1497389,-76.82320797,https://marvel.fandom.com/wiki/Zabu_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/1/10/Zabu_%28Earth-616%29_from_Empyre_Avengers_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/269?cb=20210131203513,Zabu,Single,2,2,MD,Zabu,800,20763,"{'$oid': '60ba7853eb3d706d33244cc8'}"
Good,"Mamaroneck, New York",American,Nighthawk,Mamaroneck,https://marvel.fandom.com/wiki/Kyle_Richmond_(Earth-616),3,Expelled from Grayburn College,4,Adventurer; businessman,Brown,"New York City, New York",4,Male,Auburn,71,Heterosexual,3,40.927868,-73.72504417,https://marvel.fandom.com/wiki/Kyle_Richmond_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/3/3e/Kyle_Richmond_%28Earth-616%29_from_Marvel_Legends_promotional_artwork_001.jpg/revision/latest/scale-to-width-down/350?cb=20190915030135,Kyle Richmond,Single,3,4,NY,Kyle Richmond,180,10543,"{'$oid': '60ba7853eb3d706d33244cca'}"
Good,"Boston, Massachusetts",American,Cloak,Boston,https://marvel.fandom.com/wiki/Tyrone_Johnson_(Earth-616),5,Homeschooled,3,Vigilante; ;  government agent,Brown,"Hong Kong, China",2,Male,Black,69,Heterosexual,2,42.3602534,-71.0582912,https://marvel.fandom.com/wiki/Tyrone_Johnson_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/7a/Runaways_Vol_2_9_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20101106163337,Tyrone Johnson,Single,9,3,MA,Tyrone Johnson,155,2201,"{'$oid': '60ba7853eb3d706d33244ccc'}"
Bad,"Endicott, New York",American,Electro,Endicott,https://marvel.fandom.com/wiki/Maxwell_Dillon_(Earth-616),3,High School,5,Professional Criminal;  Linesman,Blue,"New York City, New York",2,Male,Auburn,71,Heterosexual,2,42.098408,-76.0493684,https://marvel.fandom.com/wiki/Maxwell_Dillon_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/0/07/Maxwell_Dillon_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/scale-to-width-down/302?cb=20140305025322,"Maxwell ""Max"" Dillon",Divorced,2,2,NY,Maxwell Dillon,165,13760,"{'$oid': '60ba7853eb3d706d33244ccd'}"
